File Name,Total Annual (GJ),Elec Annual (GJ),Gas Annual (GJ),Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/heating_setpoint_kitchen=75/instance-out.sql,2116.83,966.38,1150.46,80.35,72.37,79.93,77.80,81.15,80.48,85.87,88.03,80.83,80.95,77.96,80.64,116.30,100.78,101.60,91.95,91.29,86.22,87.78,87.75,85.56,91.54,98.10,111.57
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/heating_setpoint_kitchen_setback=50/instance-out.sql,2112.83,966.51,1146.32,80.37,72.39,79.96,77.80,81.15,80.48,85.87,88.03,80.83,80.95,77.97,80.70,114.71,99.65,101.42,91.93,91.29,86.22,87.78,87.75,85.56,91.54,97.82,110.64
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/heating_setpoint_kitchen_setback=70/instance-out.sql,2113.59,966.49,1147.10,80.37,72.39,79.96,77.80,81.15,80.48,85.87,88.03,80.83,80.95,77.97,80.68,114.98,99.82,101.42,91.93,91.29,86.22,87.78,87.75,85.56,91.54,97.98,110.82
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/heating_setpoint_setback=50/instance-out.sql,2113.03,966.49,1146.53,80.37,72.37,79.96,77.80,81.15,80.48,85.87,88.03,80.83,80.95,77.97,80.70,114.73,99.71,101.43,91.93,91.29,86.22,87.78,87.75,85.56,91.54,97.92,110.67
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/heating_setpoint_setback=70/instance-out.sql,2115.89,966.58,1149.31,80.41,72.41,79.96,77.80,81.17,80.49,85.88,88.03,80.83,80.96,77.95,80.69,115.65,100.44,101.40,91.92,91.29,86.21,87.77,87.75,85.56,91.53,98.38,111.38
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/internal_mass_area_ratio=1/instance-out.sql,2104.69,952.99,1151.71,79.49,71.55,79.03,76.74,80.07,79.18,84.27,86.37,79.59,79.89,77.02,79.78,115.27,100.16,102.35,92.62,91.73,86.38,87.81,87.79,85.75,92.14,98.50,111.23
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/internal_mass_area_ratio=3/instance-out.sql,2116.69,977.26,1139.43,81.16,73.08,80.71,78.46,82.01,81.57,87.17,89.38,81.85,81.65,78.69,81.52,113.64,98.89,100.37,91.22,90.90,86.07,87.69,87.70,85.42,90.95,97.00,109.57
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/lighting_density_dining=0.4/instance-out.sql,2070.13,912.89,1157.24,76.02,68.45,75.56,73.44,76.58,75.88,81.01,83.11,76.27,76.49,73.74,76.35,116.73,101.26,102.96,92.78,91.64,86.32,87.81,87.80,85.69,92.19,99.34,112.71
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/lighting_density_dining=0.5/instance-out.sql,2077.12,921.83,1155.29,76.74,69.10,76.30,74.16,77.33,76.65,81.82,83.92,77.04,77.24,74.44,77.08,116.38,100.99,102.69,92.63,91.56,86.31,87.80,87.80,85.66,92.07,99.08,112.33
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/lighting_density_dining=2.5/instance-out.sql,2223.67,1101.26,1122.40,91.27,82.27,91.02,88.69,92.69,92.14,98.16,100.49,92.29,92.14,88.55,91.55,109.69,95.95,98.35,90.54,90.70,86.02,87.68,87.68,85.33,90.34,94.48,105.63
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/lighting_density_dining=2/instance-out.sql,2186.08,1056.24,1129.85,87.64,78.98,87.34,85.04,88.83,88.25,94.04,96.34,88.43,88.41,85.02,87.93,111.31,97.17,99.25,90.90,90.86,86.09,87.70,87.70,85.38,90.72,95.52,107.25
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/lighting_density_kitchen=0.4/instance-out.sql,2081.95,934.45,1147.50,77.86,70.10,77.41,75.15,78.37,77.61,82.92,85.03,78.01,78.23,75.51,78.24,114.88,99.82,101.59,92.05,91.35,86.25,87.78,87.76,85.60,91.62,97.98,110.81
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/lighting_density_kitchen=2/instance-out.sql,2136.87,991.48,1145.39,82.30,74.15,82.05,79.86,83.35,82.73,88.13,90.34,83.01,83.11,79.88,82.57,114.55,99.57,101.31,91.85,91.23,86.19,87.78,87.75,85.53,91.42,97.71,110.49
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/lighting_density_target=0.4/instance-out.sql,2040.04,881.07,1158.97,73.51,66.16,73.02,70.83,73.85,73.04,78.08,80.12,73.49,73.80,71.28,73.90,117.00,101.47,103.18,92.92,91.74,86.38,87.83,87.81,85.75,92.37,99.54,112.99
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/lighting_density_target=2/instance-out.sql,2213.18,1082.42,1130.76,89.60,80.83,89.55,87.16,91.23,90.60,96.37,98.73,90.76,90.65,87.07,89.87,111.59,97.34,99.37,90.88,90.84,86.08,87.71,87.69,85.37,90.68,95.68,107.53
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/night_cycle=FALSE/instance-out.sql,2107.38,961.23,1146.15,80.32,72.32,79.88,77.47,80.62,79.71,84.85,86.91,80.08,80.58,77.85,80.65,114.71,99.63,101.42,91.91,91.25,86.21,87.77,87.74,85.55,91.52,97.82,110.64
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/night_cycle=TRUE/instance-out.sql,2112.83,966.51,1146.32,80.37,72.39,79.96,77.80,81.15,80.48,85.87,88.03,80.83,80.95,77.97,80.70,114.71,99.65,101.42,91.93,91.29,86.22,87.78,87.75,85.56,91.54,97.82,110.64
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/oa_area_dining=0.12/instance-out.sql,2097.42,967.12,1130.30,80.37,72.39,79.97,77.83,81.22,80.60,85.99,88.13,80.94,81.00,77.98,80.71,111.31,97.12,99.42,90.85,90.80,86.06,87.72,87.70,85.36,90.72,95.75,107.49
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/oa_area_dining=0/instance-out.sql,2070.20,968.42,1101.78,80.37,72.40,80.00,77.89,81.35,80.84,86.27,88.35,81.18,81.09,77.99,80.71,104.71,92.32,95.92,89.29,90.16,85.84,87.66,87.66,85.14,89.55,92.07,101.46
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/oa_area_kitchen=0.12/instance-out.sql,2112.83,966.51,1146.32,80.37,72.39,79.96,77.80,81.15,80.48,85.87,88.03,80.83,80.95,77.97,80.70,114.71,99.65,101.42,91.93,91.29,86.22,87.78,87.75,85.56,91.54,97.82,110.64
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/oa_area_kitchen=0/instance-out.sql,2113.77,968.29,1145.49,80.38,72.41,80.12,77.97,81.34,80.76,86.12,88.27,81.10,81.11,78.03,80.66,114.57,99.58,101.34,91.86,91.20,86.18,87.77,87.75,85.52,91.46,97.73,110.53
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/oa_person_dining=0/instance-out.sql,2030.65,972.71,1057.94,80.39,72.43,80.08,78.09,81.80,81.69,87.10,89.01,82.02,81.40,78.02,80.69,92.21,83.32,91.77,87.83,89.71,85.76,87.64,87.66,85.05,88.84,87.05,91.10
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/oa_person_dining=30/instance-out.sql,2678.75,958.66,1720.09,80.36,72.32,79.86,77.51,80.25,78.72,84.19,87.05,79.34,80.46,77.90,80.71,207.09,174.03,170.86,140.22,123.49,103.57,96.80,96.11,106.04,137.38,166.55,197.95
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/oa_person_kitchen=0/instance-out.sql,2114.18,968.91,1145.27,80.40,72.45,80.23,78.00,81.40,80.84,86.19,88.33,81.18,81.17,78.06,80.67,114.55,99.56,101.32,91.84,91.17,86.17,87.77,87.74,85.51,91.44,97.70,110.50
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/oa_person_kitchen=30/instance-out.sql,2110.96,961.93,1149.03,80.26,72.26,79.88,77.44,80.63,79.71,85.08,87.33,80.15,80.54,77.89,80.76,115.16,100.00,101.70,92.09,91.41,86.39,87.92,87.86,85.76,91.67,98.08,110.99
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/occupant_density_dining=0.001/instance-out.sql,2018.45,916.03,1102.43,76.83,69.14,76.33,73.86,76.83,75.66,80.32,81.85,76.37,77.14,74.52,77.19,103.89,92.16,96.43,89.36,89.93,85.86,87.66,87.68,85.18,89.57,92.70,102.00
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/occupant_density_dining=0.01/instance-out.sql,2029.67,922.78,1106.89,77.30,69.56,76.80,74.38,77.42,76.30,81.09,82.69,76.97,77.63,74.98,77.66,105.18,92.97,96.92,89.56,90.01,85.87,87.66,87.68,85.19,89.67,93.22,102.97
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/occupant_density_dining=0.1/instance-out.sql,2163.02,989.73,1173.29,81.92,73.81,81.58,79.55,83.11,82.76,88.63,91.08,82.95,82.63,79.49,82.21,120.14,103.70,104.51,93.89,92.51,86.88,88.15,88.09,86.26,93.14,100.78,115.25
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/occupant_density_kitchen=0.001/instance-out.sql,2110.15,964.33,1145.81,80.17,72.20,79.72,77.56,81.04,80.38,85.63,87.86,80.74,80.80,77.76,80.48,114.66,99.64,101.38,91.87,91.21,86.19,87.77,87.75,85.53,91.47,97.78,110.56
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/occupant_density_kitchen=0.01/instance-out.sql,2111.42,965.40,1146.02,80.27,72.28,79.85,77.71,81.10,80.45,85.74,87.89,80.81,80.88,77.86,80.58,114.69,99.62,101.41,91.90,91.25,86.20,87.77,87.75,85.54,91.50,97.81,110.58
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/occupant_density_kitchen=0.05/instance-out.sql,2116.53,969.35,1147.18,80.69,72.69,80.35,78.18,81.44,80.52,85.86,88.08,80.90,81.35,78.31,80.99,114.78,99.74,101.47,92.00,91.38,86.30,87.81,87.79,85.66,91.62,97.90,110.73
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/roof_base_cavity_insul=0/instance-out.sql,2112.83,966.51,1146.32,80.37,72.39,79.96,77.80,81.15,80.48,85.87,88.03,80.83,80.95,77.97,80.70,114.71,99.65,101.42,91.93,91.29,86.22,87.78,87.75,85.56,91.54,97.82,110.64
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/roof_base_cavity_insul=38/instance-out.sql,2109.12,966.94,1142.17,80.40,72.42,80.00,77.84,81.17,80.51,85.87,88.08,80.93,81.04,78.00,80.69,113.77,99.02,100.93,91.68,91.21,86.20,87.78,87.74,85.56,91.31,97.24,109.73
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/roof_base_cont_insul=0/instance-out.sql,2140.14,966.79,1173.35,80.40,72.41,79.99,77.78,81.17,80.52,86.10,88.17,80.64,80.78,77.99,80.82,120.98,104.29,104.62,93.30,91.50,86.09,87.73,87.71,85.63,92.92,101.62,116.96
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/roof_base_cont_insul=20/instance-out.sql,2111.81,966.57,1145.24,80.38,72.39,79.98,77.80,81.15,80.48,85.87,88.05,80.86,80.97,77.98,80.67,114.47,99.50,101.28,91.86,91.27,86.21,87.78,87.76,85.56,91.47,97.67,110.40
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/roof_base_type=Attic Roof with Steel Joists/instance-out.sql,2112.83,966.51,1146.32,80.37,72.39,79.96,77.80,81.15,80.48,85.87,88.03,80.83,80.95,77.97,80.70,114.71,99.65,101.42,91.93,91.29,86.22,87.78,87.75,85.56,91.54,97.82,110.64
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/roof_base_type=Attic Roof with Wood Joists/instance-out.sql,2112.83,966.51,1146.32,80.37,72.39,79.96,77.80,81.15,80.48,85.87,88.03,80.83,80.95,77.97,80.70,114.71,99.65,101.42,91.93,91.29,86.22,87.78,87.75,85.56,91.54,97.82,110.64
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/roof_base_type=Concrete Roof/instance-out.sql,2112.90,967.36,1145.54,80.44,72.44,80.04,77.84,81.21,80.57,85.93,88.15,80.92,81.04,78.04,80.74,114.60,99.56,101.28,91.84,91.22,86.21,87.77,87.76,85.56,91.47,97.75,110.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/roof_base_type=Insulation Entirely Above Deck/instance-out.sql,2112.83,966.51,1146.32,80.37,72.39,79.96,77.80,81.15,80.48,85.87,88.03,80.83,80.95,77.97,80.70,114.71,99.65,101.42,91.93,91.29,86.22,87.78,87.75,85.56,91.54,97.82,110.64
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/roof_base_type=Metal Roof/instance-out.sql,2112.83,966.51,1146.32,80.37,72.39,79.96,77.80,81.15,80.48,85.87,88.03,80.83,80.95,77.97,80.70,114.71,99.65,101.42,91.93,91.29,86.22,87.78,87.75,85.56,91.54,97.82,110.64
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/roof_emittance=0.25/instance-out.sql,2113.39,969.22,1144.17,80.49,72.48,80.09,77.99,81.43,80.86,86.26,88.45,81.15,81.13,78.09,80.78,114.35,99.37,101.09,91.72,91.18,86.18,87.75,87.75,85.53,91.40,97.57,110.27
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/roof_emittance=0.95/instance-out.sql,2112.77,966.14,1146.62,80.36,72.36,79.94,77.77,81.11,80.43,85.81,87.98,80.80,80.94,77.96,80.69,114.76,99.72,101.47,91.95,91.30,86.22,87.77,87.76,85.57,91.55,97.86,110.69
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/roof_exterior_type=Asphalt Shingles/instance-out.sql,2112.81,966.35,1146.46,80.36,72.38,79.95,77.79,81.13,80.45,85.84,88.01,80.82,80.95,77.96,80.70,114.73,99.70,101.44,91.94,91.30,86.22,87.77,87.75,85.57,91.54,97.83,110.65
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/roof_exterior_type=Metal Decking/instance-out.sql,2113.19,966.62,1146.56,80.37,72.39,79.97,77.80,81.16,80.51,85.90,88.05,80.84,80.96,77.97,80.71,114.78,99.72,101.44,91.92,91.28,86.21,87.77,87.75,85.57,91.55,97.86,110.70
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/roof_exterior_type=Metal Roof/instance-out.sql,2113.24,966.83,1146.41,80.38,72.39,79.98,77.82,81.18,80.53,85.94,88.08,80.86,80.97,77.98,80.72,114.75,99.69,101.41,91.91,91.28,86.21,87.77,87.75,85.57,91.54,97.84,110.67
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/roof_exterior_type=None/instance-out.sql,2112.92,966.35,1146.57,80.36,72.37,79.95,77.79,81.13,80.47,85.84,88.01,80.82,80.95,77.97,80.70,114.76,99.71,101.46,91.95,91.30,86.22,87.78,87.76,85.58,91.55,97.82,110.68
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/roof_exterior_type=Roof Membrane/instance-out.sql,2112.83,966.51,1146.32,80.37,72.39,79.96,77.80,81.15,80.48,85.87,88.03,80.83,80.95,77.97,80.70,114.71,99.65,101.42,91.93,91.29,86.22,87.78,87.75,85.56,91.54,97.82,110.64
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/roof_exterior_type=Tile/instance-out.sql,2112.89,966.30,1146.59,80.36,72.37,79.95,77.78,81.12,80.46,85.84,88.00,80.81,80.94,77.96,80.70,114.76,99.72,101.45,91.95,91.30,86.22,87.78,87.75,85.57,91.55,97.86,110.69
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/roof_exterior_type=Wood Shingles/instance-out.sql,2112.56,966.31,1146.25,80.36,72.38,79.95,77.79,81.12,80.46,85.84,88.01,80.82,80.95,77.97,80.66,114.69,99.68,101.42,91.93,91.30,86.22,87.77,87.76,85.57,91.54,97.81,110.57
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/roof_interior_type=Gypsum 1-2in/instance-out.sql,2112.64,966.46,1146.18,80.37,72.39,79.96,77.80,81.14,80.48,85.86,88.03,80.84,80.96,77.97,80.67,114.68,99.66,101.40,91.92,91.28,86.21,87.78,87.75,85.56,91.52,97.81,110.61
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/roof_interior_type=Gypsum 5-8in/instance-out.sql,2112.58,966.49,1146.09,80.38,72.38,79.97,77.80,81.14,80.49,85.86,88.03,80.84,80.96,77.98,80.67,114.66,99.63,101.39,91.91,91.28,86.21,87.78,87.75,85.56,91.51,97.80,110.60
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/roof_interior_type=Metal Decking/instance-out.sql,2112.83,966.51,1146.32,80.37,72.39,79.96,77.80,81.15,80.48,85.87,88.03,80.83,80.95,77.97,80.70,114.71,99.65,101.42,91.93,91.29,86.22,87.78,87.75,85.56,91.54,97.82,110.64
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/roof_interior_type=None/instance-out.sql,2112.92,966.53,1146.39,80.37,72.39,79.96,77.80,81.15,80.49,85.87,88.03,80.84,80.96,77.97,80.71,114.71,99.69,101.42,91.94,91.30,86.22,87.77,87.75,85.57,91.54,97.83,110.64
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/roof_reflectance=0.2/instance-out.sql,2113.00,967.07,1145.92,80.40,72.40,80.00,77.85,81.20,80.57,85.97,88.12,80.90,80.99,78.00,80.69,114.66,99.61,101.35,91.88,91.26,86.21,87.77,87.74,85.56,91.51,97.79,110.58
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/roof_reflectance=0.8/instance-out.sql,2111.71,963.22,1148.49,80.24,72.27,79.83,77.56,80.83,80.02,85.32,87.53,80.44,80.77,77.83,80.58,115.01,99.97,101.78,92.19,91.45,86.29,87.78,87.77,85.62,91.66,98.05,110.92
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/slab_insulation_extent=24/instance-out.sql,2112.55,967.05,1145.50,80.42,72.43,80.02,77.85,81.19,80.52,85.89,88.07,80.90,81.01,78.02,80.72,114.47,99.54,101.34,91.90,91.30,86.22,87.78,87.76,85.56,91.50,97.70,110.44
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/thermal_bridging=FALSE/instance-out.sql,2112.83,966.51,1146.32,80.37,72.39,79.96,77.80,81.15,80.48,85.87,88.03,80.83,80.95,77.97,80.70,114.71,99.65,101.42,91.93,91.29,86.22,87.78,87.75,85.56,91.54,97.82,110.64
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/thermal_bridging=TRUE/instance-out.sql,2112.83,966.51,1146.32,80.37,72.39,79.96,77.80,81.15,80.48,85.87,88.03,80.83,80.95,77.97,80.70,114.71,99.65,101.42,91.93,91.29,86.22,87.78,87.75,85.56,91.54,97.82,110.64
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/vestibule=FALSE/instance-out.sql,2112.83,966.51,1146.32,80.37,72.39,79.96,77.80,81.15,80.48,85.87,88.03,80.83,80.95,77.97,80.70,114.71,99.65,101.42,91.93,91.29,86.22,87.78,87.75,85.56,91.54,97.82,110.64
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/vestibule=TRUE/instance-out.sql,2097.07,966.56,1130.51,80.27,72.29,79.88,77.77,81.16,80.62,86.08,88.22,80.91,80.92,77.88,80.56,111.16,97.01,99.49,90.97,90.94,86.15,87.74,87.72,85.46,90.85,95.74,107.28
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/wall_base_cavity_insul=0/instance-out.sql,2112.83,966.51,1146.32,80.37,72.39,79.96,77.80,81.15,80.48,85.87,88.03,80.83,80.95,77.97,80.70,114.71,99.65,101.42,91.93,91.29,86.22,87.78,87.75,85.56,91.54,97.82,110.64
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/wall_base_cavity_insul=19/instance-out.sql,2110.87,967.23,1143.65,80.38,72.37,80.01,77.88,81.27,80.66,85.92,88.11,80.95,81.07,77.97,80.63,114.16,99.32,101.11,91.75,91.19,86.23,87.75,87.75,85.52,91.31,97.45,110.12
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/wall_base_cont_insul=0/instance-out.sql,2136.82,971.25,1165.57,80.94,72.88,80.55,78.28,81.61,80.58,85.98,88.15,81.03,81.35,78.60,81.31,119.05,102.62,103.30,93.00,91.81,86.29,87.79,87.78,85.77,92.81,100.52,114.83
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/wall_base_cont_insul=10/instance-out.sql,2112.61,966.51,1146.10,80.37,72.39,79.97,77.80,81.15,80.49,85.87,88.04,80.84,80.96,77.97,80.67,114.67,99.60,101.40,91.92,91.29,86.21,87.77,87.76,85.56,91.52,97.80,110.60
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/wall_base_type=Concrete MW Partially Grouted/instance-out.sql,2112.69,965.18,1147.51,80.29,72.31,79.86,77.67,81.04,80.38,85.70,87.89,80.71,80.84,77.89,80.61,115.04,99.86,101.56,91.96,91.28,86.25,87.75,87.76,85.57,91.53,98.02,110.94
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/wall_base_type=Concrete MW Solid Grouted/instance-out.sql,2112.78,964.99,1147.79,80.28,72.30,79.85,77.66,81.02,80.36,85.67,87.87,80.69,80.82,77.86,80.61,115.07,99.96,101.59,91.98,91.29,86.25,87.74,87.76,85.57,91.55,98.04,110.99
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/wall_base_type=Concrete NW Solid/instance-out.sql,2112.76,964.61,1148.15,80.25,72.28,79.83,77.61,81.00,80.32,85.63,87.83,80.65,80.78,77.85,80.59,115.12,100.01,101.64,92.02,91.31,86.25,87.74,87.76,85.57,91.57,98.10,111.05
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/wall_base_type=Concrete with Steel Framing/instance-out.sql,2112.17,965.41,1146.76,80.30,72.30,79.85,77.69,81.07,80.43,85.74,87.93,80.74,80.89,77.89,80.59,114.86,99.81,101.46,91.91,91.26,86.24,87.74,87.76,85.56,91.49,97.89,110.78
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/wall_base_type=Concrete with Wood Framing/instance-out.sql,2112.17,965.41,1146.76,80.30,72.30,79.85,77.69,81.07,80.43,85.74,87.93,80.74,80.89,77.89,80.59,114.86,99.81,101.46,91.91,91.26,86.24,87.74,87.76,85.56,91.49,97.89,110.78
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/wall_base_type=Granite 10in/instance-out.sql,2112.35,965.44,1146.91,80.30,72.30,79.87,77.69,81.08,80.42,85.74,87.93,80.74,80.89,77.89,80.59,114.89,99.83,101.47,91.92,91.27,86.25,87.75,87.76,85.57,91.49,97.92,110.81
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/wall_base_type=Metal Panels/instance-out.sql,2112.83,966.51,1146.32,80.37,72.39,79.96,77.80,81.15,80.48,85.87,88.03,80.83,80.95,77.97,80.70,114.71,99.65,101.42,91.93,91.29,86.22,87.78,87.75,85.56,91.54,97.82,110.64
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-full-service/sensitivity/runs/wall_base_type=Steel Framing at 16 in. on center/instance-out.sql,2112.83,966.51,1146.32,80.37,72.39,79.96,77.80,81.15,80.48,85.87,88.03,80.83,80.95,77.97,80.70,114.71,99.65,101.42,91.93,91.29,86.22,87.78,87.75,85.56,91.54,97.82,110.64
