File Name,Total Annual (GJ),Elec Annual (GJ),Gas Annual (GJ),Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/lighting_density_corridor=1/instance-out.sql,4176.96,3112.60,1064.36,311.32,261.07,235.15,226.92,244.32,251.23,275.21,283.43,250.17,235.90,245.99,291.89,101.02,92.29,100.29,92.69,89.79,81.29,79.91,78.66,78.03,85.20,88.24,96.96
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/lighting_density_elevator=0.2/instance-out.sql,4131.20,3066.84,1064.36,314.19,261.61,231.91,221.06,237.40,244.40,268.10,276.31,243.36,229.53,244.76,294.21,101.02,92.29,100.28,92.69,89.80,81.29,79.92,78.66,78.03,85.20,88.24,96.95
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/lighting_density_elevator=1/instance-out.sql,4131.70,3067.34,1064.36,314.23,261.65,231.95,221.10,237.44,244.44,268.14,276.36,243.41,229.57,244.80,294.25,101.02,92.29,100.28,92.69,89.80,81.29,79.92,78.66,78.03,85.20,88.24,96.95
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/lighting_density_office=0.4/instance-out.sql,4125.33,3060.96,1064.36,314.66,261.70,231.37,220.29,236.48,243.46,267.18,275.34,242.47,228.69,244.65,294.68,101.02,92.29,100.28,92.69,89.80,81.28,79.92,78.66,78.03,85.20,88.24,96.96
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/lighting_density_office=2/instance-out.sql,4142.09,3077.73,1064.36,313.58,261.57,232.98,222.42,238.98,246.00,269.68,277.98,244.89,230.97,245.13,293.55,101.02,92.29,100.28,92.69,89.79,81.29,79.91,78.66,78.03,85.20,88.24,96.96
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/lighting_density_residence=0.2/instance-out.sql,3869.60,2805.23,1064.37,310.05,252.85,214.50,195.43,206.04,212.92,235.57,243.73,212.21,201.09,231.67,289.18,101.02,92.29,100.28,92.69,89.80,81.29,79.92,78.66,78.03,85.20,88.24,96.96
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/lighting_density_residence=1/instance-out.sql,5349.99,4285.64,1064.36,355.39,317.29,336.82,340.57,366.60,370.29,398.08,406.55,368.62,354.55,327.77,343.11,101.02,92.29,100.29,92.69,89.79,81.29,79.91,78.66,78.03,85.20,88.24,96.95
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/oa_area_corridor=0.12/instance-out.sql,4151.29,3086.93,1064.36,321.40,266.61,233.97,220.87,236.40,243.70,267.63,275.93,242.63,228.91,248.10,300.77,101.02,92.29,100.28,92.69,89.80,81.29,79.92,78.66,78.03,85.20,88.24,96.96
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/oa_area_corridor=0/instance-out.sql,4109.46,3045.10,1064.37,306.28,256.13,230.21,221.47,238.21,245.01,268.59,276.71,244.01,230.11,241.28,287.08,101.02,92.29,100.29,92.69,89.79,81.29,79.91,78.66,78.03,85.20,88.24,96.96
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/oa_area_office=0.12/instance-out.sql,4133.21,3068.85,1064.36,314.83,262.01,232.00,221.02,237.36,244.38,268.10,276.32,243.35,229.49,245.13,294.88,101.02,92.29,100.28,92.69,89.80,81.29,79.92,78.66,78.03,85.20,88.24,96.96
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/oa_area_office=0/instance-out.sql,4129.62,3065.26,1064.36,313.50,261.22,231.93,221.15,237.47,244.45,268.14,276.34,243.42,229.61,244.53,293.49,101.02,92.29,100.28,92.69,89.80,81.29,79.92,78.66,78.03,85.20,88.24,96.96
