File Name,Total Annual (GJ),Elec Annual (GJ),Gas Annual (GJ),Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/pump_head_dhw=50/instance-out.sql,20315.36,18968.53,1346.83,1540.60,1403.92,1582.96,1486.36,1618.96,1650.52,1692.46,1851.22,1604.16,1542.24,1488.18,1506.95,286.60,179.54,115.77,71.34,57.77,44.39,30.27,31.92,42.23,76.92,161.33,248.75
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/pump_head_dhw=70/instance-out.sql,20315.35,18968.61,1346.74,1540.60,1403.93,1582.97,1486.37,1618.97,1650.53,1692.43,1851.24,1604.17,1542.25,1488.19,1506.96,286.59,179.54,115.75,71.32,57.79,44.38,30.26,31.91,42.23,76.91,161.31,248.74
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/pump_head_hw=50/instance-out.sql,20315.56,18967.82,1347.74,1540.46,1403.83,1582.88,1486.33,1618.92,1650.50,1692.43,1851.22,1604.15,1542.20,1488.10,1506.83,286.78,179.67,115.87,71.40,57.82,44.41,30.27,31.92,42.25,76.98,161.45,248.91
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/pump_head_hw=70/instance-out.sql,20315.10,18969.27,1345.83,1540.74,1404.02,1583.05,1486.43,1618.99,1650.54,1692.43,1851.23,1604.17,1542.29,1488.29,1507.08,286.41,179.41,115.64,71.27,57.73,44.36,30.26,31.91,42.21,76.85,161.20,248.58
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/roof_base_cavity_insul=38/instance-out.sql,20266.71,18969.06,1297.65,1540.61,1404.06,1583.12,1486.46,1618.99,1650.50,1692.20,1851.27,1604.13,1542.33,1488.25,1507.12,274.49,170.47,111.43,69.69,57.41,44.34,30.26,31.96,41.99,74.38,153.84,237.38
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/roof_base_cavity_insul=4/instance-out.sql,20304.18,18968.38,1335.81,1540.58,1403.92,1583.00,1486.41,1618.97,1650.50,1692.33,1851.08,1604.17,1542.26,1488.19,1506.98,283.82,177.52,114.77,70.95,57.70,44.38,30.26,31.94,42.19,76.34,159.66,246.26
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/roof_base_cont_insul=0/instance-out.sql,21103.03,18975.68,2127.35,1541.75,1404.30,1582.32,1486.40,1618.13,1650.17,1694.03,1857.13,1602.85,1542.41,1488.72,1507.48,452.83,308.13,205.32,114.96,69.51,46.48,30.38,32.45,49.41,134.18,272.99,410.71
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/roof_base_cont_insul=20/instance-out.sql,20315.33,18968.54,1346.79,1540.60,1403.93,1582.96,1486.38,1618.95,1650.52,1692.43,1851.22,1604.16,1542.24,1488.20,1506.96,286.60,179.54,115.75,71.34,57.77,44.39,30.26,31.91,42.23,76.92,161.32,248.74
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/supply_cw_temp=40/instance-out.sql,19565.10,18492.13,1072.97,1499.44,1358.11,1553.71,1457.61,1575.65,1616.89,1649.74,1783.55,1553.92,1505.90,1460.86,1476.76,211.79,117.92,99.81,66.07,53.55,39.04,26.17,27.42,37.57,72.14,135.57,185.91
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/supply_cw_temp=50/instance-out.sql,19565.10,18492.13,1072.97,1499.44,1358.11,1553.71,1457.61,1575.65,1616.89,1649.74,1783.55,1553.92,1505.90,1460.86,1476.76,211.79,117.92,99.81,66.07,53.55,39.04,26.17,27.42,37.57,72.14,135.57,185.91
