File Name,Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/calib1/HZ3_CZ1/instance-out.sql,5967.45,894.58,398.39,641.23,935.81,1700.44,0.0,0.0,1272.38,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/existing-cbsa-2014/HZ1_CZ1/instance-out.sql,4131.54,274.09,226.66,622.44,935.81,883.5,0.0,0.0,1064.36,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/existing-cbsa-2014/HZ1_CZ2/instance-out.sql,4115.63,193.77,317.09,622.44,935.81,901.48,0.0,0.0,1019.81,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/existing-cbsa-2014/HZ1_CZ3/instance-out.sql,4744.9400000000005,467.91,442.68,622.44,935.81,1085.23,0.0,0.0,1066.16,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/existing-cbsa-2014/HZ2_CZ1/instance-out.sql,4645.24,538.13,275.24,622.44,935.81,983.29,0.0,0.0,1165.44,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/existing-cbsa-2014/HZ2_CZ2/instance-out.sql,4913.41,629.52,359.36,622.44,935.81,1058.94,0.0,0.0,1182.51,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/existing-cbsa-2014/HZ3_CZ1/instance-out.sql,5292.48,887.43,295.75,622.44,935.81,1154.09,0.0,0.0,1272.34,0.0,0.000

File Name,Unmet Heating (Hours),Unmet Cooling (Hours)
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/calib1/HZ1_CZ1/instance-out.sql,0.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/calib1/HZ1_CZ2/instance-out.sql,0.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/calib1/HZ1_CZ3/instance-out.sql,0.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/calib1/HZ2_CZ1/instance-out.sql,0.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/calib1/HZ2_CZ2/instance-out.sql,0.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/calib1/HZ3_CZ1/instance-out.sql,0.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/existing-cbsa-2014/HZ1_CZ1/instance-out.sql,0.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/existing-cbsa-2014/HZ1_CZ2/instance-out.sql,0.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/existing-cbsa-2014/HZ1_CZ3/instance-out.sql,1.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/existing-cbsa-2014/HZ2_CZ1/instance-out.sql,0.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/existing-cbsa-2014/HZ2_CZ2/instance-out.sql,0.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/existing-cbsa-2014/HZ3_CZ1/instance-out.sql,1.00,0.00

