File Name,Total Annual (GJ),Elec Annual (GJ),Gas Annual (GJ),Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/lighting_density_office=2/instance-out.sql,1795.64,1372.49,423.15,142.13,118.38,105.87,99.06,105.49,108.04,117.97,121.56,107.41,102.28,110.95,133.35,40.11,36.63,39.82,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/lighting_density_residence=0.2/instance-out.sql,1685.75,1262.59,423.16,140.26,114.75,99.03,88.55,92.16,94.62,104.11,107.58,94.19,90.43,105.62,131.30,40.11,36.63,39.82,36.82,35.71,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/lighting_density_residence=1/instance-out.sql,2241.71,1818.56,423.15,154.80,137.17,142.60,143.38,154.22,155.80,167.45,171.05,154.94,149.09,139.52,148.53,40.10,36.63,39.82,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/oa_area_corridor=0.12/instance-out.sql,1792.10,1368.94,423.16,144.63,119.94,105.98,98.03,103.76,106.30,116.34,119.92,105.75,100.92,111.69,135.68,40.11,36.63,39.82,36.82,35.72,32.34,31.83,31.32,31.07,33.90,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/oa_area_corridor=0/instance-out.sql,1777.14,1353.99,423.15,138.50,115.62,103.96,98.31,105.00,107.41,117.26,120.66,106.85,101.63,108.72,130.06,40.10,36.64,39.82,36.82,35.71,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/oa_area_office=0.12/instance-out.sql,1785.11,1361.96,423.15,142.02,118.09,104.92,97.95,104.22,106.79,116.77,120.27,106.22,101.08,110.35,133.29,40.11,36.63,39.82,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/oa_area_office=0/instance-out.sql,1783.85,1360.70,423.15,141.44,117.70,104.90,98.04,104.33,106.86,116.80,120.29,106.29,101.19,110.14,132.71,40.11,36.63,39.82,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/oa_area_residence=0.12/instance-out.sql,1950.92,1527.76,423.16,186.23,150.70,130.03,107.34,101.89,102.16,112.85,117.22,101.94,105.61,137.34,174.45,40.11,36.63,39.82,36.82,35.71,32.36,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/oa_area_residence=0/instance-out.sql,1715.48,1292.33,423.15,107.04,95.23,101.57,102.78,110.77,111.78,120.17,122.60,111.20,106.89,98.70,103.61,40.10,36.64,39.81,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/oa_person_corridor=0/instance-out.sql,1784.32,1361.16,423.15,141.70,117.86,104.88,97.99,104.28,106.82,116.79,120.28,106.25,101.13,110.21,132.97,40.11,36.63,39.82,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/oa_person_corridor=30/instance-out.sql,1784.32,1361.16,423.15,141.70,117.86,104.88,97.99,104.28,106.82,116.79,120.28,106.25,101.13,110.21,132.97,40.11,36.63,39.82,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/oa_person_office=0/instance-out.sql,1784.07,1360.91,423.15,141.58,117.78,104.88,98.01,104.30,106.84,116.79,120.29,106.27,101.15,110.17,132.85,40.11,36.63,39.82,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/oa_person_office=30/instance-out.sql,1786.18,1363.02,423.15,142.38,118.33,105.05,97.95,104.17,106.74,116.74,120.26,106.18,101.04,110.57,133.63,40.11,36.63,39.81,36.82,35.71,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/oa_person_residence=0/instance-out.sql,1718.04,1294.89,423.15,111.07,97.52,100.56,101.49,109.67,111.06,119.75,122.37,110.48,105.67,98.80,106.44,40.10,36.63,39.82,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/oa_person_residence=30/instance-out.sql,2746.57,2323.41,423.16,329.74,267.66,236.34,179.76,145.81,107.76,106.72,111.96,112.27,172.85,242.52,310.00,40.11,36.63,39.82,36.82,35.71,32.36,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/roof_base_cavity_insul=0/instance-out.sql,1784.32,1361.16,423.15,141.70,117.86,104.88,97.99,104.28,106.82,116.79,120.28,106.25,101.13,110.21,132.97,40.11,36.63,39.82,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/roof_base_cavity_insul=38/instance-out.sql,1751.87,1328.71,423.15,135.52,113.48,102.11,96.49,103.02,105.45,115.14,118.71,105.16,100.06,106.48,127.09,40.11,36.63,39.82,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/roof_base_cont_insul=0/instance-out.sql,2557.74,2134.57,423.16,254.55,205.11,176.46,152.14,150.75,147.43,160.70,162.75,143.40,152.97,188.80,239.51,40.11,36.63,39.82,36.82,35.71,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/roof_base_cont_insul=20/instance-out.sql,1777.19,1354.04,423.15,140.37,116.90,104.25,97.65,104.00,106.52,116.43,119.94,106.01,100.88,109.39,131.71,40.11,36.63,39.82,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/wall_base_cavity_insul=0/instance-out.sql,1784.32,1361.16,423.15,141.70,117.86,104.88,97.99,104.28,106.82,116.79,120.28,106.25,101.13,110.21,132.97,40.11,36.63,39.82,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/wall_base_cavity_insul=19/instance-out.sql,1712.35,1289.19,423.15,127.63,107.84,98.56,94.67,101.82,104.18,113.49,116.81,103.76,98.60,101.96,119.87,40.11,36.63,39.82,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/wall_base_cont_insul=0/instance-out.sql,2410.59,1987.43,423.16,241.14,192.76,166.16,139.37,134.68,134.20,148.29,153.03,133.83,139.46,178.07,226.44,40.10,36.63,39.82,36.82,35.72,32.34,31.83,31.32,31.07,33.90,35.07,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/wall_base_cont_insul=10/instance-out.sql,1757.68,1334.53,423.15,136.59,114.22,102.45,96.68,103.34,105.84,115.57,119.00,105.31,100.12,107.16,128.24,40.11,36.63,39.82,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/water_heater_eff=0.75/instance-out.sql,1812.49,1361.16,451.33,141.70,117.86,104.88,97.99,104.28,106.82,116.79,120.28,106.25,101.13,110.21,132.97,42.78,39.07,42.47,39.28,38.08,34.51,33.95,33.41,33.14,36.15,37.41,41.09
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/water_heater_eff=0.95/instance-out.sql,1717.59,1361.16,356.42,141.70,117.86,104.88,97.99,104.28,106.82,116.79,120.28,106.25,101.13,110.21,132.97,33.78,30.85,33.54,31.02,30.07,27.25,26.81,26.38,26.17,28.55,29.55,32.45
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/window_shgc=0.25/instance-out.sql,1763.21,1340.06,423.15,143.54,119.32,104.72,95.58,100.42,102.80,112.53,116.00,102.32,98.07,110.26,134.50,40.11,36.63,39.82,36.82,35.71,32.35,31.83,31.32,31.07,33.89,35.08,38.52
