File Name,Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/existing-cbsa-2014/HZ1_CZ2/instance-out.sql,15780.86,2491.91,281.25,1642.37,3191.48,559.43,39.51,0.0,6366.46,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/existing-cbsa-2014/HZ1_CZ3/instance-out.sql,16471.75,2825.1,335.4,1642.37,3191.48,608.23,40.91,0.0,6621.34,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/existing-cbsa-2014/HZ2_CZ1/instance-out.sql,16989.04,2914.94,233.53,1642.37,3191.48,599.23,35.0,0.0,7166.56,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/existing-cbsa-2014/HZ2_CZ2/instance-out.sql,17240.13,2971.37,290.82,1642.37,3191.48,640.52,36.99,0.0,7260.67,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/existing-cbsa-2014/HZ3_CZ1/instance-out.sql,18218.61,3454.45,262.44,1642.37,3191.48,671.39,37.34,0.0,7754.25,0.0,0.000

File Name,Unmet Heating (Hours),Unmet Cooling (Hours)
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/Calib/HZ1_CZ1/instance-out.sql,3.00,7.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/Calib/HZ1_CZ2/instance-out.sql,15.00,38.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/Calib/HZ1_CZ3/instance-out.sql,10.00,66.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/Calib/HZ2_CZ1/instance-out.sql,2.00,44.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/Calib/HZ2_CZ2/instance-out.sql,3.00,30.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/Calib/HZ3_CZ1/instance-out.sql,14.00,22.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/existing-cbsa-2014/HZ1_CZ1/instance-out.sql,1.00,4.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/existing-cbsa-2014/HZ1_CZ2/instance-out.sql,5.00,35.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/existing-cbsa-2014/HZ1_CZ3/instance-out.sql,17.00,53.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/existing-cbsa-2014/HZ2_CZ1/instance-out.sql,5.00,33.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/existing-cbsa-2014/HZ2_CZ2/instance-out.sql,23.00,6.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/existing-cbsa-2014/HZ3_CZ1/instance-out.sql,24.00,0.00

