Parameter,Total Annual,Elec Annual,Gas Annual,Elec Jan,Elec Feb,Elec Mar,Elec Apr,Elec May,Elec Jun,Elec Jul,Elec Aug,Elec Sep,Elec Oct,Elec Nov,Elec Dec,Gas Jan,Gas Feb,Gas Mar,Gas Apr,Gas May,Gas Jun,Gas Jul,Gas Aug,Gas Sep,Gas Oct,Gas Nov,Gas Dec
roof_interior_type,0.0009914960149486744,0.0005915005915005708,0.009391876027236573,0.0005561735261402427,0.0006180469715697163,0.0005356186395287393,0.0005837711617044957,0.0005367686527105749,0.0010509721492380228,0.0005227391531624679,0.0009341429238673318,0.0010899182561309605,0.0011031439602867939,0.0005691519635743633,0.0005685048322911633,0.008040201005025133,0.008860759493670921,0.018276762402088847,0.016042780748663114,0.0,0.0,0.0,0.0,0.0,0.015384615384615398,0.01199040767386087,0.01033295063145828
roof_reflectance,0.0005336992985665842,0.012312585188550695,0.06343200534164259,0.005005561735261394,0.005558987029030256,0.006423982869379069,0.01049562682215742,0.017139796464916993,0.01991614255765194,0.0218863991662325,0.020493712156497333,0.01632208922742115,0.009922822491730965,0.0062571103526734605,0.005116543490619662,0.04545454545454552,0.06362545018007205,0.13689095127610196,0.13744075829383878,0.04545454545454549,0.0,0.0,0.0,0.0,0.07246376811594193,0.08053691275167774,0.05170517051705178
slab_insulation_extent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thermal_bridging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vestibule,0.004271711354361358,0.0012290604515659605,0.019995295224653056,0.0016694490818028706,0.0012368583797157159,0.001607717041800704,0.0011682242990653955,0.0010741138560687203,0.0010515247108306822,0.001046025104602488,0.0014018691588783918,0.0005455537370429903,0.0011037527593818748,0.0011389521640090875,0.001706484641638088,0.017102615694164984,0.016497461928933997,0.03149606299212601,0.03763440860215057,0.028301886792452855,0.0,0.0,0.0,0.010638297872340318,0.031007751937984523,0.028846153846153872,0.018411967779056404
wall_base_cavity_insul,0.025020023646973578,0.006554989075018198,0.120207010115267,0.007790762381747389,0.007421150278293196,0.006966773847802733,0.006425233644859779,0.004833512352309337,0.005783385909568845,0.007322175732217603,0.007943925233644775,0.004909983633387882,0.005518763796909571,0.006264236902050082,0.007394766780432253,0.13179074446680067,0.11928934010152278,0.15223097112860895,0.12903225806451613,0.018867924528301903,0.0,0.0,0.0,0.010638297872340318,0.08527131782945743,0.1610576923076923,0.13924050632911383
wall_base_cont_insul,0.1696882494004796,0.07051037291587121,0.4731992212848799,0.07102125453602891,0.07192174913693901,0.06950000000000003,0.06819421713038736,0.06726907630522105,0.0682711198428291,0.07833655705996137,0.0817907877744297,0.06778797145769631,0.06324520476931046,0.06609808102345426,0.070026525198939,0.4900161899622235,0.46405693950177934,0.5213333333333333,0.4794117647058823,0.28082191780821913,0.050000000000000044,0.0,0.0,0.0873786407766991,0.5098814229249011,0.5636160714285715,0.5048019207683073
wall_base_type,0.011251382585148132,0.01165331391114349,0.04949152542372876,0.010016694490818014,0.009894867037724188,0.010718113612004249,0.011682242990654164,0.01342642320085929,0.013144058885383806,0.013598326359832717,0.01355140186915884,0.013093289689034286,0.012141280353201016,0.009681093394077344,0.00967007963594984,0.05343511450381684,0.04860267314702313,0.06345177664974619,0.053763440860215096,0.018867924528301903,0.0,0.0,0.0,0.0,0.038759689922480654,0.06756756756756772,0.05676855895196502
wall_exterior_type,0.013109756097560968,0.012593198763411575,0.03064066852367689,0.011117287381878784,0.011117974058060512,0.0117773019271948,0.012827988338192355,0.013941018766755927,0.01417322834645667,0.014621409921670893,0.014465702286514172,0.013616557734204794,0.012127894156560026,0.010807736063708632,0.010795454545454617,0.03174603174603177,0.030000000000000027,0.043589743589743574,0.04761904761904755,0.009433962264150952,0.0,0.0,0.0,0.0,0.031007751937984523,0.040094339622641494,0.03401360544217695
wall_interior_type,0.0021313035204567165,0.0023161814796311864,0.001174812030075288,0.002220988339811366,0.0024676125848241298,0.0021390374331550347,0.002331002331002281,0.0026780931976433157,0.002621919244887295,0.0026082420448618,0.0023310023310023644,0.0027203482045702236,0.0022026431718061203,0.002272727272727426,0.001703577512776896,0.004008016032064221,0.001267427122940404,0.007874015748031562,0.00537634408602151,0.0,0.0,0.0,0.0,0.0,0.007692307692307699,0.0023980815347721313,0.0034403669724771945
water_heater_eff,0.009508234130757236,0.0,0.057803468208092484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021978021978022042,0.02392947103274564,0.05684754521963829,0.10937499999999999,0.18750000000000006,0.19801980198019797,0.20588235294117643,0.20388349514563114,0.19999999999999996,0.14814814814814828,0.04739336492891,0.025114155251141627
window_shgc,0.009056460780598661,0.0413872729694924,0.151840490797546,0.026849315068493064,0.027980535279805402,0.031562335612835425,0.03933865450399075,0.04950495049504965,0.05247070809984705,0.056117290192113214,0.05733634311512414,0.051824431517715513,0.04040948275862069,0.02965864577504203,0.026875699888017943,0.1327014218009479,0.16470588235294123,0.26036866359447003,0.2333333333333333,0.05504587155963307,0.0,0.0,0.0,0.010638297872340318,0.13669064748201437,0.20087336244541482,0.1433189655172413
window_transmittance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
window_u,0.04417989417989428,0.006284190062841839,0.23727251785302922,0.011621472053126776,0.011063306699446817,0.00958977091102822,0.006960556844547416,0.0015991471215352417,0.001043841336116888,0.003630705394190886,0.005097312326227963,0.002165674066053013,0.003839824465167322,0.008493771234428005,0.010746606334841702,0.25686274509803914,0.24502487562189043,0.30749354005167956,0.25925925925925924,0.047169811320754755,0.0,0.0,0.0,0.010638297872340318,0.16666666666666663,0.31934731934731936,0.2687569988801791
